Reservoir,Site,DateTime,Depth_m,TLi_mgL,SLi_mgL,TNa_mgL,SNa_mgL,TMg_mgL,SMg_mgL,TAl_mgL,SAl_mgL,TSi_mgL,SSi_mgL,TK_mgL,SK_mgL,TCa_mgL,SCa_mgL,TFe_mgL,SFe_mgL,TMn_mgL,SMn_mgL,TCu_mgL,SCu_mgL,TSr_mgL,SSr_mgL,TBa_mgL,SBa_mgL,Flag_DateTime,Flag_TLi_mgL,Flag_SLi_mgL,Flag_TNa_mgL,Flag_SNa_mgL,Flag_TMg_mgL,Flag_SMg_mgL,Flag_TAl_mgL,Flag_SAl_mgL,Flag_TSi_mgL,Flag_SSi_mgL,Flag_TK_mgL,Flag_SK_mgL,Flag_TCa_mgL,Flag_SCa_mgL,Flag_TFe_mgL,Flag_SFe_mgL,Flag_TMn_mgL,Flag_SMn_mgL,Flag_TCu_mgL,Flag_SCu_mgL,Flag_TSr_mgL,Flag_SSr_mgL,Flag_TBa_mgL,Flag_SBa_mgL
FCR,50,2024-07-22 12:00:00,8,5e-4,5e-4,3.1372,3.138,1.2047,1.1968,0.0127,0.0142,8.5935,8.4086,1.1769,1.1805,3.2056,3.149,3.2097,0.304,1.1056,1.075,0.001,0.001,0.0215,0.0216,0.0543,0.0529,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-07-29 09:24:00,0.1,5e-4,5e-4,2.4841,3.1278,0.8313,0.8361,0.0223,0.0167,5.465,5.4022,1.4187,1.2193,1.7033,1.7073,0.8792,0.4865,0.0183,0.001,0.001,0.001,0.0118,0.0105,0.0182,0.0063,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-07-29 09:36:00,3,5e-4,5e-4,2.4361,6.5403,0.8619,0.8152,0.0205,0.0141,5.4356,5.4516,1.4337,1.049,1.9104,1.8497,0.819,0.2795,0.0412,0.0096,0.001,0.0016,0.0135,0.0117,0.0264,0.0095,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
BVR,50,2024-07-29 09:39:00,6,5e-4,5e-4,2.2544,2.625,0.8615,0.8634,0.0193,0.0219,5.2246,5.0883,1.4586,1.4564,2.4181,2.4481,5.1219,4.1894,1.1721,1.1737,0.001,0.001,0.0165,0.0167,0.0754,0.0662,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-07-29 09:50:00,9,5e-4,5e-4,2.2336,3.0679,0.8718,0.9002,0.0186,0.0165,5.3146,5.3618,1.4932,1.558,2.3158,2.44,12.3673,11.1852,1.2729,1.3256,0.001,0.001,0.0166,0.0172,0.0794,0.0756,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-07-29 10:05:00,0.1,5e-4,5e-4,3.4687,3.9296,1.1751,1.1745,0.0169,0.0137,5.9666,5.8804,1.2082,1.1951,2.8493,2.864,0.5276,0.153,0.0228,0.0025,0.001,0.002,0.0187,0.0179,0.0225,0.0134,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
FCR,50,2024-07-29 10:09:00,1.6,5e-4,5e-4,3.4454,3.914,1.1692,1.1644,0.0186,0.0144,5.9001,5.8213,1.1867,1.1985,2.8664,2.8571,0.5141,0.1622,0.0218,0.002,0.001,0.0016,0.0183,0.0174,0.0221,0.0122,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
FCR,50,2024-07-29 10:19:00,3.8,5e-4,5e-4,3.1861,3.787,1.1866,1.2106,0.0177,0.0108,7.2468,7.2204,1.1844,1.0787,3.1307,3.1449,0.7727,0.096,0.6539,0.6681,0.001,0.001,0.0206,0.0209,0.0452,0.0368,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,1,2024-07-29 10:20:00,0.1,6e-4,6e-4,3.5069,3.9881,4.0806,4.0063,0.0238,0.0247,6.2392,6.2293,1.6272,1.5964,14.0819,13.8334,0.3731,0.1268,0.0914,0.0839,0.0012,0.001,0.0486,0.048,0.0365,0.035,0,0,0,0,0,8,8,0,0,0,0,0,0,8,8,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-07-29 10:26:00,5,5e-4,5e-4,3.1298,3.812,1.1925,1.2244,0.0151,0.0116,8.0333,7.6978,1.1708,1.1748,3.1342,3.3325,1.8738,0.1131,0.9098,0.7927,0.001,0.001,0.0212,0.021,0.0506,0.0374,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-07-29 10:30:00,6.2,5e-4,5e-4,3.1988,3.8281,1.2111,1.2164,0.0139,0.0119,8.101,7.7716,1.1755,1.116,3.2251,3.2474,2.1917,0.2202,0.9162,0.8763,0.001,0.001,0.0213,0.021,0.0495,0.0374,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-07-29 10:36:00,8,5e-4,5e-4,3.1133,3.5274,1.2007,1.2298,0.017,0.0157,8.4128,8.4026,1.155,1.4096,3.2012,3.2574,2.4386,0.1065,1.1016,1.1776,0.001,0.001,0.0215,0.0219,0.0543,0.0484,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-07-29 10:41:00,9,5e-4,5e-4,3.0869,3.371,1.1997,1.2193,0.016,0.0152,8.3241,8.2855,1.1526,1.2503,3.1849,3.3266,2.3735,0.1137,1.0827,1.13,0.001,0.001,0.0214,0.0216,0.0548,0.0488,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,200,2024-07-29 12:36:00,0.1,5e-4,5e-4,4.0623,8.2979,1.8494,1.8707,0.0705,0.0224,11.3008,11.2347,1.1944,0.9372,4.5387,4.6905,7.0445,4.3557,0.3355,0.318,0.001,0.001,0.0318,0.0312,0.0405,0.033,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,100,2024-07-29 13:09:00,0.1,7e-4,6e-4,4.0093,4.2965,1.1812,1.2086,0.0875,0.0149,11.7571,12.1235,1.3834,1.4184,3.4783,3.3997,0.1768,0.01,0.0506,0.0235,0.001,0.001,0.0231,0.0228,0.0267,0.0217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0
BVR,50,2024-08-05 09:17:00,0.1,5e-4,5e-4,2.5258,3.1769,0.8071,0.8187,0.0198,0.0202,5.307,5.3527,1.4231,1.1055,1.6059,1.6245,0.9336,0.5485,0.0242,0.0013,0.001,0.001,0.0114,0.0103,0.0192,0.0061,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-08-05 09:25:00,3,5e-4,5e-4,2.394,3.0205,0.8331,0.8772,0.0192,0.0155,5.3223,5.3048,1.3687,1.3825,1.7291,1.8175,0.878,0.3847,0.033,0.0048,0.001,0.001,0.0122,0.0122,0.0229,0.0112,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-08-05 09:32:00,6,5e-4,5e-4,2.2255,2.5389,0.8567,0.853,0.0146,0.0124,5.1181,5.1204,1.4485,1.4656,2.5502,2.494,2.9786,2.5926,1.6265,1.5789,0.001,0.001,0.0177,0.0172,0.0772,0.0668,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-08-05 09:40:00,9,5e-4,5e-4,2.2399,2.6465,0.893,0.8786,0.0156,0.0144,5.5795,5.5147,1.5054,1.5127,2.5025,2.4869,15.786,14.365,1.3921,1.3784,0.001,0.001,0.018,0.0178,0.092,0.0847,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-08-05 09:54:00,0.1,5e-4,5e-4,3.4067,7.8027,1.147,1.1022,0.0182,0.0126,5.4895,5.4934,1.2526,0.8699,2.7857,2.7461,0.5659,0.2226,0.0382,0.0039,0.0017,0.001,0.0181,0.016,0.0239,0.0106,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-08-05 10:08:00,1.6,5e-4,5e-4,3.3384,3.5079,1.1399,1.1414,0.0155,0.0121,5.4519,5.437,1.1405,1.2033,2.7498,2.7125,0.5501,0.2146,0.031,0.0075,0.001,0.001,0.0181,0.0178,0.0225,0.0242,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,100,2024-08-05 10:08:00,0.1,6e-4,6e-4,3.8933,4.4564,1.1688,1.1845,0.0953,0.0253,11.5557,11.6312,1.344,1.2676,3.4272,3.4731,0.1887,0.0131,0.0555,0.0157,0.001,0.001,0.0227,0.0225,0.0279,0.0192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-08-05 10:19:00,3.8,5e-4,5e-4,3.2155,3.4996,1.2135,1.2199,0.0124,0.0087,7.4392,7.3005,1.219,1.2469,3.2174,3.275,1.2097,0.0484,0.6317,0.6972,0.001,0.001,0.0216,0.0215,0.0475,0.043,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-08-05 10:31:00,5,5e-4,5e-4,3.0679,3.3387,1.2045,1.2203,0.0148,0.0112,8.2497,8.0918,1.1725,1.2598,3.2388,3.2656,3.4689,1.1012,0.9522,0.9585,0.001,0.001,0.0217,0.0222,0.0559,0.0563,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-08-05 10:40:00,6.2,5e-4,5e-4,3.0555,3.9667,1.1925,1.217,0.0112,0.012,8.341,8.3664,1.1477,1.1862,3.1801,3.3781,2.3917,0.2649,1.1334,1.1307,0.001,0.001,0.0217,0.0218,0.056,0.0452,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-08-05 10:50:00,8,5e-4,5e-4,3.0469,3.5698,1.2013,1.2162,0.0118,0.0096,8.4681,8.3656,1.135,1.1602,3.2655,3.2925,2.1676,0.0868,1.1725,1.171,0.001,0.001,0.0217,0.0219,0.0564,0.0483,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-08-05 11:00:00,9,5e-4,5e-4,3.0274,3.3765,1.1964,1.2249,0.0116,0.011,8.4677,8.4757,1.134,1.2037,3.2039,3.2797,2.1926,0.0615,1.198,1.2016,0.001,0.001,0.0218,0.0221,0.0569,0.0526,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,1,2024-08-05 11:15:00,0.1,5e-4,5e-4,3.3628,3.6887,3.2071,3.233,0.0567,0.0233,5.9356,5.9114,1.4096,1.4217,10.9153,11.0316,0.5076,0.1176,0.0703,0.066,0.0016,0.001,0.0419,0.0406,0.172,0.0792,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0
FCR,1,2024-08-12 10:10:00,0.1,0.0013,0.0013,3.5458,3.8099,6.7351,6.8142,0.0163,0.0083,6.8168,6.8192,2.8747,2.9013,19.4901,19.5183,1.5431,1.2013,0.2791,0.2838,0.0012,0.001,0.0593,0.0594,0.0618,0.0611,0,0,0,0,0,8,8,0,0,0,0,0,0,8,8,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-08-12 10:52:00,0.1,5e-4,6e-4,3.184,3.8858,1.1142,1.1381,0.0279,0.0118,6.0383,6.0575,1.1872,1.4045,2.7799,2.7726,0.5905,0.1585,0.029,0.0077,0.0013,0.0012,0.0183,0.0178,0.0229,0.0137,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-08-12 11:04:00,1.6,5e-4,5e-4,3.1855,3.8019,1.1311,1.159,0.0272,0.0133,6.0341,6.207,1.1895,1.1395,2.7545,2.8344,0.5954,0.1597,0.0288,0.0063,0.0013,0.0011,0.0182,0.0178,0.0234,0.015,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-08-12 11:20:00,3.8,5e-4,5e-4,3.2027,3.786,1.2145,1.209,0.0218,0.008,7.5505,7.5146,1.2633,1.357,3.1085,3.1625,1.798,0.4659,0.6309,0.6229,0.001,0.001,0.0216,0.0212,0.0447,0.0371,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,100,2024-08-12 11:27:00,0.1,8e-4,8e-4,3.7064,3.9384,1.1134,1.0984,0.0966,0.0153,11.3577,11.3831,1.3021,1.3002,3.0755,3.0868,0.1553,0.0188,0.0328,0.0126,0.001,0.001,0.0208,0.0206,0.0227,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-08-12 11:28:00,5,5e-4,5e-4,3.1148,3.8938,1.217,1.2417,0.0188,0.008,8.0984,8.092,1.2429,1.3726,3.121,3.2893,2.8568,1.0087,0.7792,0.7773,0.001,0.001,0.0219,0.0218,0.0489,0.044,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-08-12 11:38:00,6.2,5e-4,5e-4,3.0705,3.43,1.2488,1.253,0.0123,0.0051,9.0165,8.9228,1.1953,1.3496,3.2586,3.4137,2.2484,0.1709,1.2033,1.1891,0.0011,0.001,0.023,0.0231,0.0564,0.0532,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-08-12 11:46:00,8,5e-4,5e-4,3.1006,3.7469,1.2611,1.2934,0.0091,0.0114,9.2528,9.1426,1.2217,1.3275,3.2644,3.4221,2.2413,0.0862,1.2629,1.2634,0.0012,0.001,0.0235,0.0236,0.0584,0.0478,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-08-12 11:56:00,9,5e-4,5e-4,3.1463,3.7833,1.2665,1.286,0.0129,0.0076,9.1759,9.132,1.205,1.3091,3.2995,3.2556,2.2403,0.09,1.2497,1.2504,0.0012,0.001,0.0233,0.0235,0.0583,0.0476,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
BVR,50,2024-08-19 09:35:00,0.1,5e-4,5e-4,2.4641,3.4794,0.8157,0.8277,0.0254,0.0181,6.5403,6.5582,1.3873,1.0565,1.4697,1.3867,0.8645,0.4133,0.025,0.0015,0.001,0.001,0.0115,0.0092,0.0198,0.0043,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-08-19 09:36:00,0.1,5e-4,5e-4,3.2832,3.3046,1.1761,1.1617,0.0223,0.0141,6.5281,6.5168,1.1912,1.1996,2.735,2.7559,0.5457,0.227,0.0222,0.0064,0.0012,0.0014,0.0188,0.0185,0.0234,0.0228,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-08-19 09:42:00,1.6,5e-4,5e-4,3.2848,3.2872,1.1744,1.1741,0.0248,0.0128,6.5247,6.5006,1.1986,1.2083,2.7216,2.7749,0.5249,0.2284,0.0219,0.0061,0.0012,0.0012,0.0187,0.0187,0.0237,0.0219,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2024-08-19 09:45:00,3,5e-4,5e-4,2.4348,6.7063,0.8238,0.7182,0.0241,0.0156,6.518,6.5502,1.3596,0.9496,1.4708,1.2694,0.8625,0.4023,0.025,0.0013,0.001,0.001,0.0112,0.008,0.0198,0.003,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-08-19 09:50:00,6,5e-4,5e-4,2.3725,6.2619,0.9331,0.9494,0.015,0.0108,6.7555,6.7845,1.5654,1.4317,2.542,2.6319,12.0366,9.56,1.3183,1.2887,0.001,0.001,0.0191,0.019,0.0904,0.0694,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-08-19 09:55:00,3.8,5e-4,5e-4,3.2686,3.2596,1.3133,1.2908,0.0097,0.0053,8.5256,8.4996,1.3744,1.3419,3.4871,3.4172,2.3276,0.0201,1.4896,1.4975,0.001,0.001,0.0244,0.0244,0.0686,0.0662,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,100,2024-08-19 10:00:00,0.1,8e-4,7e-4,3.9801,4.6603,1.175,1.1732,0.074,0.0316,11.8528,12.0672,1.3792,1.2455,3.2665,3.4035,0.1357,0.0136,0.0398,0.0138,0.001,0.001,0.022,0.0218,0.0237,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-08-19 10:06:00,5,5e-4,5e-4,3.2614,3.2325,1.2374,1.2153,0.0182,0.0079,7.3668,7.2245,1.2394,1.2272,3.0267,3.0333,2.187,0.9037,0.5118,0.5103,0.0011,0.001,0.0214,0.0211,0.0441,0.0446,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
BVR,50,2024-08-19 10:08:00,9,5e-4,5e-4,2.3213,2.4019,0.9716,0.9638,0.0133,0.0284,7.2875,7.1678,1.627,1.7236,2.624,2.6576,26.0833,23.4714,1.6193,1.5898,0.001,0.001,0.0206,0.0212,0.1177,0.1551,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,3,3,0,0,0,8
FCR,50,2024-08-19 10:20:00,6.2,5e-4,5e-4,3.1835,3.2014,1.289,1.285,0.0123,0.0066,8.8337,8.7877,1.2248000000000001,1.2318,3.181,3.3553,2.2052,0.1385,1.1135,1.0821,0.0011,0.001,0.0234,0.0236,0.0564,0.0621,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-08-19 10:26:00,8,5e-4,5e-4,3.2358,3.1859,1.3078,1.2898,0.011,0.0105,9.146,8.9401,1.2398,1.2326,3.421,3.3073,2.3217,0.0841,1.2035,1.1688,0.0011,0.001,0.0239,0.0237,0.0591,0.06,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-08-19 10:34:00,9,5e-4,5e-4,3.1795,3.1752,1.2979,1.2841,0.0083,0.0072,9.1771,9.1166,1.2182,1.2178,3.3264,3.2975,2.335,0.0302,1.2546,1.2124,0.0011,0.001,0.0238,0.0238,0.0597,0.0583,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,1,2024-08-19 10:50:00,0.1,8e-4,7e-4,3.8026,3.4546,4.4182,4.2788,0.0472,0.013,7.1728,6.8784,1.9269,1.7114,14.1566,13.7208,1.1725,0.1716,0.127,0.0956,0.0028,0.001,0.0536,0.0531,0.0421,0.0389,0,0,0,0,0,8,8,0,0,0,0,0,0,8,8,0,0,0,0,0,3,0,0,0,0
BVR,50,2024-08-26 09:16:00,0.1,5e-4,5e-4,2.4832,3.2381,0.837,0.8142,0.0226,0.0191,6.5366,6.5277,1.3952,1.133,1.3997,1.3333,0.7655,0.3776,0.0281,0.0017,0.001,0.001,0.0113,0.0093,0.0188,0.0041,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-08-26 09:25:00,3,5e-4,5e-4,2.5085,3.2385,0.84,0.8343,0.035,0.0174,6.2985,6.4839,1.4064,1.169,1.3931,1.3729,0.8259,0.3825,0.0327,0.0014,0.001,0.001,0.0113,0.0098,0.0196,0.0047,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-08-26 09:30:00,6,5e-4,5e-4,2.3865,3.1872,0.9269,0.9708,0.0187,0.0172,6.4431,6.5021,1.526,1.3833,2.8137,2.9595,4.8862,3.8232,1.3214,1.3256,0.001,0.001,0.0204,0.0203,0.0941,0.0778,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-08-26 09:39:00,9,5e-4,5e-4,2.38,2.6401,0.9659,0.9638,0.0162,0.0165,7.1218,7.101,1.588,1.6391,2.6561,2.7047,19.4169,18.5607,1.5608,1.5718,0.001,0.001,0.0204,0.0207,0.1083,0.1068,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,3,3,0,0,0,0
FCR,50,2024-08-26 09:41:00,0.1,5e-4,5e-4,3.3929,4.7179,1.2104,1.2117,0.0253,0.0184,6.1924,6.4961,1.2253,1.114,2.7436,2.8212,0.5535,0.1781,0.0281,0.0083,0.0015,0.0016,0.0191,0.0183,0.0248,0.0143,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-08-26 09:52:00,1.6,5e-4,5e-4,3.3319,4.165,1.1958,1.221,0.0291,0.0199,6.4192,6.5997,1.2085,1.5507,2.7205,2.8452,0.5425,0.1746,0.0253,0.0087,0.0015,0.0016,0.0189,0.0187,0.0243,0.016,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-08-26 10:00:00,3.8,5e-4,5e-4,3.3468,4.5828,1.2693,1.2729,0.0238,0.017,7.0682,7.2876,1.2636,1.3894,3.1011,3.1135,0.7559,0.1263,0.444,0.2952,0.0013,0.001,0.0217,0.0211,0.0435,0.0294,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-08-26 10:09:00,5,5e-4,5e-4,3.2649,4.2248,1.2563,1.2725,0.0201,0.0154,7.6061,7.4282,1.2385,1.3266,3.1286,3.1969,1.8935,0.7272,0.801,0.6834,0.0012,0.001,0.022,0.0216,0.0479,0.0409,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-08-26 10:16:00,6.2,5e-4,5e-4,3.2186,4.0751,1.2729,1.3094,0.0274,0.0153,8.2838,8.3827,1.2024,1.4194,3.1244,3.2428,2.0277,0.2337,0.9612,1.0012,0.0014,0.001,0.0228,0.023,0.0522,0.0473,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-08-26 10:24:00,8,5e-4,5e-4,3.237,7.7288,1.3166,1.2828,0.0179,0.0141,8.8696,8.6851,1.2359,1.1713,3.3639,3.4672,2.8245,0.6077,1.19,1.0462,0.0014,0.001,0.0238,0.023,0.0597,0.0476,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-08-26 10:30:00,9,5e-4,5e-4,3.2163,4.1559,1.3101,1.3158,0.0195,0.0233,8.9326,8.8101,1.2197,1.1896,3.3766,3.4735,2.2731,0.1137,1.2178,1.1912,0.0012,0.001,0.0239,0.0238,0.0592,0.0484,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,1,2024-08-26 12:00:00,0.1,0.001,9e-4,3.7624,4.4469,6.1712,6.0798,0.0649,0.0153,7.1629,7.1461,2.1341,2.067,19.0142,19.0019,1.5978,0.2091,0.1704,0.1438,0.0015,0.001,0.063,0.0606,0.1174,0.0492,1,0,0,0,0,8,8,0,0,0,0,0,0,8,8,0,0,0,0,0,3,0,0,0,0
BVR,50,2024-09-02 09:30:00,0.1,5e-4,5e-4,2.5346,2.8654,0.8629,0.8449,0.0325,0.0173,6.1073,6.4965,1.4092,1.362,1.4532,1.3916,0.778,0.4141,0.0318,0.0015,0.0043,0.001,0.0113,0.0106,0.0189,0.0063,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-09-02 09:30:00,0.1,5e-4,5e-4,3.3932,4.0128,1.2081,1.2575,0.0213,0.0216,5.993,6.4527,1.1871,1.3856,2.6613,2.79,0.3262,0.068,0.0241,0.0103,0.0013,0.0025,0.019,0.0189,0.0232,0.0184,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2024-09-02 09:40:00,3,5e-4,5e-4,2.5473,2.9758,0.8593,0.8787,0.0245,0.0158,6.6485,6.6203,1.426,1.4,1.4114,1.4772,0.7563,0.3824,0.0267,0.0018,0.001,0.001,0.0114,0.0108,0.0183,0.0074,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-09-02 09:40:00,1.6,5e-4,5e-4,3.4834,7.9347,1.2347,1.1832,0.0302,0.0174,6.3859,6.4455,1.2219,0.9322,2.745,2.6945,0.3233,0.0581,0.0254,0.0017,0.0014,0.0014,0.0191,0.0171,0.0237,0.009,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-09-02 09:47:00,3.8,5e-4,5e-4,3.3482,4.6446,1.3116,1.3555,0.0356,0.0148,7.3708,7.3831,1.2301,1.0117,3.2248,3.3663,0.5524,0.0226,0.1688,0.0822,0.001,0.001,0.0237,0.0231,0.0442,0.0281,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-09-02 09:50:00,6,5e-4,5e-4,2.4174,2.7298,0.9556,0.959,0.0169,0.0113,6.4545,6.5299,1.5633,1.5742,2.9157,2.976,6.7513,6.563,1.5976,1.6176,0.001,0.001,0.0213,0.0216,0.1037,0.0962,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-09-02 09:53:00,5,5e-4,5e-4,3.3282,7.0464,1.3498000000000001,1.3345,0.0168,0.0138,9.1635,8.8367,1.2638,1.0714,3.236,3.4664,2.6364,0.1342,1.0934,0.8692,0.001,0.001,0.0242,0.0229,0.0595,0.0395,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-09-02 10:00:00,9,5e-4,5e-4,2.408,2.6645,1.0067,1.0009,0.0131,0.0143,7.6072,7.7389,1.6613,1.6668,2.689,2.7184,29.4465,30.018,1.6885,1.6838,0.001,0.001,0.0212,0.0217,0.1289,0.1268,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,3,3,0,0,8,8
FCR,50,2024-09-02 10:00:00,6.2,5e-4,5e-4,3.3494,7.8559,1.3277,1.2816,0.0148,0.0139,8.3986,8.1539,1.2477,1.0517,3.3079,3.3891,2.0084,0.1963,0.9531,0.7954,0.0011,0.001,0.0232,0.0223,0.0525,0.0415,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
